LINK,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=ce6747e77c861c46,Data Scientist,Boston Consulting Group 4.2 서울,,"plus, Programming... scripting exp.: eg. Python, C#, VBA, Java, Perl, etc. Experience in applied analytics for business..."
https://kr.indeed.com/viewjob?jk=a844fa477a8f3885,웹사이트/반응형홈페이지/온라인쇼핑몰 제작 구축 관리(파트타임_오전),더 블랭크 서울 강남구,"시급 10,000원","더 블랭크 | 마케팅/광고/홍보 | asp,jsp,php, java,액션스크립트,웹프로그래머,응용프로그래머 | 아르바이트 | 3개월~6개월 | 월~금 | 오전~오후 | 시급 10,000 | 연령무관 | 2020-02-22"
https://kr.indeed.com/viewjob?jk=fd2f650c2f0d4b5e,[메가존클라우드] 2020년 상반기 Commercial Tech 부문,메가존 서울 강남구,,"아키텍트 경력 - 영어 능통 - Java/Php/Python 등 개발 능통... 출물 축적 및 노하우 공유 - 개발 경력 3년 이상 - 다양한 개발 언어( JAVA, Python, Ruby, Node.js...등) 사용 및 이해가..."
https://kr.indeed.com/viewjob?jk=19c76a8b05aeae59,2020년 한살림연합 실무자,한살림소비자생활협동조합연합회 서울 서초구,,"ㆍPOS시스템운영, 백오피스, 상품권시스템 등 개발 및 운영 - 자바관련 프로그램 개발 및 운영 경험자 - Java, J2EE, 이클립스, 개발 Frame Work, Oracle 데이터베이스 개발경험 1년 이상 우대 정보..."
https://kr.indeed.com/viewjob?jk=072e19aecc5926bb,[메가존] 2020년 상반기 구글클라우드 직무별,메가존 서울 강남구,,"이터 가공 경험 (개발 언어를 일정 수준 다룰 수 있어야 함 eg : Java, Python) 또는 On Prem 의 서버 운영 경험 이나 VM... 통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프..."
https://kr.indeed.com/viewjob?jk=55a19c92c845685e,Developer / Designer recruit,마이뮤직테이스트 서울 논현동,,"i.e Python, Ruby, Java, .Net etc... testing - Test environment management - JAVA or Python - Intermediate knowledge..."
https://kr.indeed.com/viewjob?jk=2d645980f2db02ca,정보기술연구소 자바(JAVA) 연구개발자,온더아이티 성남 분당구,,엔지니어 웹개발 java [담당업무] 자바( JAVA)연구개발 [근무부... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA
https://kr.indeed.com/viewjob?jk=de2765474840a0b2,[TmaxA&C/기술] 기술지원 엔지니어 경력직,티맥스소프트 성남 분당구,,고객사 제품 유지보수 - 프로젝트 수행에 따른 기술 이슈대응 - Cloud Center 운영인력 자격요건 - Java/C 개발자 또는 Unix/Linux 엔지니어 경험자... DB 기술지원 및 사용 경험자 - IT 인프...
https://kr.indeed.com/viewjob?jk=f9fc6dc6fa5edccf,Java개발 경력직,이노트리 서울특별시,,"지원자격 경력 경력 (5년이상) 학력 대학졸업(2,3년) 성별 무관 기타 담당업무 Java개발 경력직 모집 커리어 양식 지원 아직 커리어에 이력서를 등록하지... 직종) 응용프로그래머응용프로그래머, Java 산업별(업종) 솔루션.ASP..."
https://kr.indeed.com/viewjob?jk=518298c796a11371,2020 상반기 개발직군,딜리버리히어로코리아 서울 서초구,,면접 전형 이후 합격자에 한해 채용 검진이 실시될 예정입니다. 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터...
https://kr.indeed.com/viewjob?jk=eb61fe6792144694,자바 개발자 [정규직/프리랜서 무관],고잉컴 성남 분당구,,"하기 지원양식 커리어 온라인 이력서 전형절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹프로그래머JSP 응용프로그래머응용프로그래머, 전산전공, Java, Oracle 산업별(업종) 솔루션.ASP.소프트웨어 소프트웨어개발"
https://kr.indeed.com/viewjob?jk=92bd400e3b5306ba,[Search & Clova] Clova AI 인재,네이버 대한민국,,"Python, Golang, Java Spring, node.js 등... Animation 같은 iOS 프레임웍을 폭넓게 사용해본 경험 (iOS) Java, Kotlin 능숙하게 사용 (Android) Android..."
https://kr.indeed.com/viewjob?jk=4bb3ab578ea7231e,2020 상반기 S/W개발 전문연구요원 채용((주)스패로우),파수닷컴 서울 상암동,,"지원자격 - 컴퓨터, 소프트웨어, 전산 관련학과 석/박사 학위 소지(예정)자 - C/C++, C# 또는 Java에 대한 이해가 우수한 자 - 학사 전문연구요원, 전직 희망자 및 산업기능요원은 충원하지 않고 있습니다..."
https://kr.indeed.com/viewjob?jk=f5bf645a8dd6bff2,[KIS정보통신] 2020년 상반기 부문별 (정규직),KIS정보통신 서울 구로구,,이터·AI(인공지능)>데이터분석|경영·인사·총무·사무>총무·법무·특허>법무|무역·영업·판매·매장관리>영업관리·영업지원>영업지원|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|경영·인사·총무·사무>경영·기획·전략>사업기획
https://kr.indeed.com/viewjob?jk=fb0d4b29731b536d,백엔드 엔지니어 (e-커머스),리디 서울특별시,,MSA에 대한 이해도가 있으신 분 RDBMS에 대한 깊은 이해도가 있으신 분 Python/Django 혹은 Java/Spring 개발 경험이 있으신 분 콘텐츠 혹은 커머스 서비스 개발 경험 [지원 시 유의 사항] 이름...
https://kr.indeed.com/viewjob?jk=a3edf1d7cac93ba4,2020년도 국가정보원 연계형 인턴 선발,국가정보원 서울 서초구,,크보안|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>전산·IT기술지원>전산직|인터넷·IT·통신·모바일·게임>전산·IT기술지원>S/W...
https://kr.indeed.com/viewjob?jk=bae3334cbd38716f,[kth] 2020년 2월 경력사원,케이티하이텔 서울 동작구,,통신·모바일·게임>네트워크·서버·보안>네트워크구축·운영·관리|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹기획·웹마케팅·PM>웹기획|인터넷·IT·통신·모바일·게임>데이터베이스·DBA...
https://kr.indeed.com/viewjob?jk=865bfa548ec599bd,서버 아키텍트,한국카카오은행 경기도 성남,,"- Java, Spring 기반의 RESTful API 설계 및 개발 - 어플... 대응 및 문제 해결 . - 대용량 시스템 설계 및 개발 경험 - Java, Spring 기반의 웹 어플리케이션 개발 및 운영 경험 - Linux..."
https://kr.indeed.com/viewjob?jk=95e9900e16b547e2,서울특별시 노원구 일반임기제공무원,서울특별시 5.0 대한민국,,"사람 * 관련분야 경력 인정범위 : 민간 및 공공기관 S/W 개발 경력 【우대사항】 Oracle, Java, HTML5 프로그램밍 분야에서 2년이상 개발 경력이 있는 자 ※ 상위 임용등급에 규정된 자격기준을 충족한..."
https://kr.indeed.com/viewjob?jk=fb617eeb80ea6fa9,AI/빅데이터 분야 (인재 Pool),LG유플러스 3.8 서울,,"scikit-learn/Tensorflow 등) 능숙자 . Deep Learning Model 구현 경험자 . Java, Python등을 이용하여 분석을 위한 Data Manipulation (전처리, 분석 마트생성 등)경험..."
https://kr.indeed.com/viewjob?jk=2e1223277a2dbfe9,KDI국제정책대학원 직원(전산2팀),KDI국제정책대학원 세종특별자치시,,2) KDI국제정책대학원에서 3개월 이상 근무한 인턴 경력자(현장실습생 제외) 가점 부여 나. 해당 분야 1) JAVA 및 DBMS 경험자 우대 2) 공공기관 대상 정보보안 업무 실무경력자 우대 전형단계별 채용정보 전형단계별...
https://kr.indeed.com/viewjob?jk=d2ca1a4025dbb1a7,"기업부설연구소 연구원 (인공지능(AI), 딥러닝), 소프트웨어 개발자 신...",테크에이스 솔루션 서울 금천구,,"가능자 - 제안서 작성 능숙자 [응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자... 분 [웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자..."
https://kr.indeed.com/viewjob?jk=43eefe953a30f906,2020년 신입/경력 직원,누리미디어 서울 영등포구,,마케팅·광고·홍보·조사>마케팅>브랜드마케팅|경영·인사·총무·사무>인사·채용·인재개발(HRM·HRD)>인사관리|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹기획·웹마케팅·PM>웹서비스기획
https://kr.indeed.com/viewjob?jk=67d626ca09b630e3,NXLog리포트팀 - 웹 프로그래머,Nexon 성남 분당구,,"데이터를 연동하고 외부에 전달하기 위한 API를 개발합니다. * 팀의 기술 스택 - Language : Java, TypeScript, JavaScript - Framework : Spring Boot, Angular..."
https://kr.indeed.com/viewjob?jk=86e8e1b2c47f99af,(주)올랜즈 온라인쇼핑몰 프로그래머,올랜즈 성남 분당구,"월급 3,500,000원","(주)올랜즈 | 생활용품 도소매,수출,수입,프렌차이즈 | asp,jsp,php, java,VB,서버관리,네트워크관리,웹프로그래머,응용프로그래머,시스템프로그래머 | 정규직,계약직 | 6개월~1년 | 월~금 | 조일근무 | 월급 3..."
https://kr.indeed.com/viewjob?jk=ef9644737ebe6644,IT분야 경력사원,우리에프아이에스 서울 마포구,,"개발 경험자 ㅇ Oracle, C, Java, xFrame 등 구현 가능자... 웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Unix|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=eeb027369cdab361,분석 플랫폼 웹 프론트 엔지니어,Nexon 성남 분당구,,"Javascript 등 웹어플리케이션 개발을 위한 front-end 개발 가능 - Node, Python, C#, Java 중 최소 1개 언어에 대한 경험이 있는 분 - SQLServer, Mysql과 같은 RDBMS..."
https://kr.indeed.com/viewjob?jk=ac9e3ff963f82efc,[전액무료]천안/서울/수원 IT교육받고 취업하자(빅데이터/개발/디자인),휴먼교육센터 천안 동남구 +1 지역,"월급 3,300,000원","휴먼교육센터 | 직업훈련기관 | HTML·코딩,CSS,jsp, java,서버관리,시스템프로그래머,IT·디자인 기타 | 08 | 6개월~1년 | 월~금 | 조일근무 | 월급 3,300,000 | 연령무관 | 2020-02-29"
https://kr.indeed.com/viewjob?jk=1937ebb0ea172f08,데이터 엔지니어,리디 서울특별시,,"파이프라인 구축 및 운영 경험 GA, Tableau 등 외부 분석/시각화 도구에 대한 지식 Python, Java, Scala 중 하나 이상을 이용한 개발 경험 [지원 시 유의 사항] 이름, E-mail, 연락 가능한..."
https://kr.indeed.com/viewjob?jk=7f10dbe6e50990f9,[대형보험사] e-Commerce 서비스기획,커리어라임즈 서울,,포함) 스토리보드 작성 및 관련 작업 경험한 사람 시장 분석 및 Pain Point 도출 경험한 사람 Java Script 코딩 경험 및 디자인 툴 사용 가능한 사람 1 명 근무조건 고용형태: 정규직 급여조...
https://kr.indeed.com/viewjob?jk=7af1798e214d4067,Support Engineer _ Devices & IoT,Microsoft 4.2 서울,,"skills • Strong C/C++ coding skills, along with Python, C# and Java • Azure/AWS cloud development experience • Excellent..."
https://kr.indeed.com/viewjob?jk=34a32b48f867ac33,2020년 소프트웨어 개발자 보충역 산업기능요원 (병역특례) (1차),엠더블유스토리 서울 성북구,,C++/Win32/MFC/.NET 프로그래밍 경험 . 서버 개발 : JAVA/JSP/Node.JS 등 웹 프로그래밍 경험 * 공통 : 산업기능요원... 로그래밍 경험 . 서버 개발 : JAVA/JSP/Node.JS 등 웹 프로...
https://kr.indeed.com/viewjob?jk=b3f9cfb5bd19b9ae,[TmaxA&C/Office사업본부] 제품 QA 담당 신입,티맥스소프트 성남 분당구,,"테스트 시나리오 기획 및 작성, 테스트케이스 관리 상품출시 테스트 자격요건 JAVA/C 초급 개발경험자 Unix/Linux 기본개념 이해 및 경험자 브라우저 테스트 경험자 우대사항 QA 유경험자 성능 / 자동화..."
https://kr.indeed.com/viewjob?jk=c16583295e8d7bd2,NAVER VIBE 뮤직 서버 개발자(프론트엔드/백엔드) 연계형 인턴십,네이버 대한민국,,"개발 [필요역량 ] - Java 개발 언어 가능한 분 - Spring... 분 - 해외 출장/근무에 결격 사유가 없으신 분 [우대사항 ] - Java 중급 이상, 글로벌 서비스 운영 및 개발 경험자 - 대용량 분산 환경에서..."
https://kr.indeed.com/viewjob?jk=f7fd117ea6d45c36,카드사 멤버십 구축(JAVA/지로/중급),디와이즈 서울 중구,,주식회사 디와이즈 [카드사 멤버십구축 JAVA 개발자 모집] 모집부문 및 자격... JAVA [담당업무] · 웹 · 서버단 · 어드민 각 분야 채용 [자격요건] · 학력 : 무관 · 경력 : 중급 [개발환경] · Java...
https://kr.indeed.com/viewjob?jk=4ba8be0d740761c0,㈜티피엘테크놀로지 기업부설연구소 소프트웨어 개발자 공개의 건,티피엘테크놀로지 대한민국,"연봉 22,000,000원 - 24,000,000원","대졸 (2,3년) - 경력 : 신입 또는 경력 4~5년차 - 기술사항 ㆍOS : Android ㆍ개발 언어 : Java, Kotlin, Gradle, Flutter ㆍTool : Android Studio - MVC, MVP..."
https://kr.indeed.com/viewjob?jk=dec8d44a3b9fa18c,한국정보통신진흥협회 직원채용 공고 (2020년 상반기),한국정보통신진흥협회 서울 강남구,,네트워크/DB 운영업무 경력 2년 이상자 (※2.담당업무 참고) ㆍC/ Java 프로그램 개발업무 유경험자 ㆍ정보처리기사/리눅스마스터 자격증 소지자 1... 운영업무 경력 1년 이상자 ㆍC/ Java 프로그램 개발업무 유경험자 ㆍ정보...
https://kr.indeed.com/viewjob?jk=20d40ee61adffeca,챗봇 플랫폼 개발자,카카오 4.2 성남 판교역,,"챗봇에 대한 관심과 열정이 남다르신(실) 분 새로운 기술과 서비스에 대한 두려움이 없으신 분 서버 개발 Java, Scala, Kotlin 등의 JVM 기반 언어 및 Python을 이용해서 실서비스 개발 및 운영해보신 분..."
https://kr.indeed.com/viewjob?jk=54c77a2a880024b7,2020년 분야별 [신입/경력] 정규직,제이스퓨처 서울 구로구,,인터넷·IT·통신·모바일·게임>웹기획·웹마케팅·PM>모바일기획|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷...
https://kr.indeed.com/viewjob?jk=8e2b93b7c712c390,모바일 서비스 api 서버 개발자,띵스플로우 서울,,하고 개선하는 데 도움이 되는 서버 인프라를 구성합니다. 자격요건 • 서비스 개발을 좋아하시는 분 • Java 기본 • 최소한 하나의 언어에 깊이가 있으신 분 • RESTful API에 대한 이해를 바탕으로 설계 및...
https://kr.indeed.com/viewjob?jk=46a50e1c6b1364d0,안드로이드 앱 개발자,유스콘 서울 송파구,,인크루트 이력서 기타 유의사항 입사지원서 및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA
https://kr.indeed.com/viewjob?jk=f611f5653aa830e8,업무시스템 Technical PM,우아한 형제들 서울 송파구,,"분 [우대사항] - 서비스 전반에 대해 경험이 있는 분 - AWS를 활용한 개발, 운영 경험이 있는 분 - Java 언어와 Spring framework를 이용한 개발 경험이 있는 분 - 빌드/테스트/배포 자동화 경험이..."
https://kr.indeed.com/viewjob?jk=e1ee5c07f3fbfc7f,(주5일) JAVA 웹개발/ PHP 웹 경력직 (주임/대리급)-(Linu...,휴먼브릿지앤코 성남 분당구,"연봉 30,000,000원 - 35,000,000원",통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머>벡엔드|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=5352cf066e6ae2cc,여행 좋아하는 경력직(4년 이상) 개발자,메리홀리데이 서울 강남구,,"협업을 위한 원활한 소통은 필수입니다. [어떤 사람을 우대하나요?] · 스타트업 경험자 · Node.js, JAVA/Spring Framework 등 백엔드 개발 경험자 · iOS 또는 하이브리드 앱개발 경험자 (xcode..."
https://kr.indeed.com/viewjob?jk=881a1aa0f0646335,Tech U Associate Professional Services C...,Amazon Web Services Korea LLC 서울,,"one... following programming languages: Java, Python, Ruby, Node.js, C#, or C++... programming (Node.JS, Java, Ruby, C#, C++..."
https://kr.indeed.com/viewjob?jk=7b754fcbbd65e591,백엔드 개발자 - API 연동 플랫폼 개발,myrealtrip 서울,,준하는 역량을 보유하신 분 API 연동 경험이 풍부하신 분 (다양한 제휴사의 API 스펙 연동 경험이 있으신 분) Java와 Spring Framework에 대한 개발 경험을 갖고 계신 분 [우대사항] Reactive...
https://kr.indeed.com/viewjob?jk=e8f036d45524762e,JAVA /JSP 웹개발자 정규직 수시,세방정보시스템 서울,,"및 제조업체 개발 경험자 JAVA /JSP 웹개발자 IT정규직 수시모집 당사 및 타사직원 채용 (금융, 그룹웨어 솔루션 및 제조회사 채용수시모집 ) 인터넷·IT·통신·모바일·게임>웹프로그래밍> JAVA|인터넷·IT·통신·모바일..."
https://kr.indeed.com/viewjob?jk=1f688c5d9e04b8a2,[청주][경력] 웹 개발자 (PHP 개발자 우대),플러그미디어웍스 청주 상당구,"연봉 25,000,000원 - 30,000,000원",통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA
https://kr.indeed.com/viewjob?jk=eec475b8f3083300,DX혁신부문 Tech Lab Senior Web & Server Deve...,이투스교육 서울 강남구,,"Development] - 객체지향 프로그래밍 설계 능력 - 데이타베이스 언어 성능 튜닝 능력 - Java, Spring Framework 3.x 이상 환경 Service/API 설계 능력 - Spring..."
https://kr.indeed.com/viewjob?jk=66f1a78e8bd55a51,예술단체 연수단원(사회적협동조합 자바르떼),사회적협동조합 자바르떼 서울 은평구,"월급 1,800,000원",모집직종 공연·영화·음반 기획자 모집인원 1명 학력 고등학교 전공 고용형태 계약직 (기간 10개월) 근무예정지 서울특별시 은평구 통일로 서울혁신파크 미래청 502호 인근지하철 직무내용 사회적협동조합 자바르떼와 함께 할 연수...
https://kr.indeed.com/viewjob?jk=3cf3dc04a3a29de3,전자금융 프로그램 개발 및 운영 담당,디에스파트너즈그룹 서울,,"4년대졸 - 프로그램 개발자 : JAVA, ORACLE/SQL, UNIX... dspartners.co.kr 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷..."
https://kr.indeed.com/viewjob?jk=14e18eb67438add6,"C언어, 자바언어 개발자",에스지오션 부산 연제구,"월급 1,800,000원 - 2,000,000원","지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 반드시 부산 거주자이여야 함 공학계열 전공자 우대합니다. C언어, 자바 언어 능통자 구함. UI 개발 상세모집요강 접수기간/방법 시작일 2020.2.14 (금..."
https://kr.indeed.com/viewjob?jk=0aa5f158999a8f91,데이터 엔지니어,myrealtrip 서울,,"경험이 있으신 분 ELK 스택을 이용한 데이터 수집 및 Visualize 경험이 있으신 분 Python, Java, Scala 이용한 개발 경험이 있으신 분 * 채용공통사항 [채용절차] 서류전형 1차 (기술 면접) 2차..."
https://kr.indeed.com/viewjob?jk=e2ac2cf2bbf687c9,"[모바일] - 안드로이드 , 웹앱(반응형) , 하이브리드 APP , JS...",엔에스스마트 서울 영등포구,,"(주)엔에스스마트 JAVA, Android 외 경력 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] [모바일] - 안드로이드 , 웹앱(반응형) , 하이브리드 APP , JSP , JAVA 솔류션 개발..."
https://kr.indeed.com/viewjob?jk=49335253c9d14ed4,Software Engineer,Nexon 성남 분당구,,"개발 지원자격 - 관련 직군 2년 이상 경력 - 웹어플리케이션 개발 경력 - Python, C#, Java 중 최소 1개 언어에 대한 경험이 있는 분 - SQLServer, Mysql과 같은 RDBMS 경험자 또는..."
https://kr.indeed.com/viewjob?jk=aed2da8a7c39b1f7,(주)기원테크 JSP 개발 및 Web컨설팅 직원,기원테크 서울 금천구,,"[웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자 - HTML, JavaScript, css 능숙자 - MS SQL, Oracle, MySQL 등 DBMS 설계 및 운영 가능자 - 웹, DB서버 구축 및..."
https://kr.indeed.com/viewjob?jk=4e9d2fac16efdf12,웹 개발자 수시,어큐진 인천 계양구,,담당업무 - Web application 개발 / DB 설계 및 운용 / API 개발 * 필수사항 1. JAVA 2. Spring framework 3. MySQL 4. Linux 서버 운용 * 우대사항 - RESTful...
https://kr.indeed.com/viewjob?jk=b1c3eb81019bdae3,IT보안기술 개발자 모집(신입/경력),펜타시큐리티시스템 서울 여의도,,"개발 자격요건 -소프트웨어 개발 경력 3년이상 -C/C++, Java, Python 등의 개발 언어에 익숙한 분 -Data Structure... 개발 분야 경력 3년~9년 - Java 또는 C/C++ 개발이 가능한 분..."
https://kr.indeed.com/viewjob?jk=f999fccb4cf04e75,NXLog팀 - IOS 개발자,Nexon 성남 분당구,,"로운 기술을 좋아하시는 분 - Unreal/Unity 엔진에 대한 지식이 있으신 분 - C++ 혹은 C#, JAVA 를 사용한 전문적인 개발 경험이 있으신 분 - 아이폰, 안드로이드 등 모바일 플랫폼을 이용한 상용화 서비..."
https://kr.indeed.com/viewjob?jk=6cb8fbcc9912a67e,빅데이터플랫폼 웹 Back-end(백엔드) 경력개발자,컨셉터스(CONCEPTERS) 서울 강남구,,"AWS 사용에 익숙하신분 - 타임리프, JSP 사용에 익숙하신분 - Java 또는 Node.js 웹 개발에 능하신 분 - 개발 기본 지식을 두루... 통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프..."
https://kr.indeed.com/viewjob?jk=bfcdeff0d0b58d74,[청춘세탁] 주식회사 청세 개발자 찾습니다. :-),청세 전주 덕진구,"월급 1,796,000원","년 이상 - 모집인원 : 1명 - Java, .NET(C#), JSP 언어... 높으신분 <우대사항> - 자신있는 커뮤니케이션 스킬이 있으신 분 - Java, .NET(C#), JSP 언어를 통해 실무에 도입하거나 프로토타입을..."
https://kr.indeed.com/viewjob?jk=d052df42302f38b8,[ JAVA ] 경력직 개발자,㈜모스티소프트 서울 영등포구,,경력 : 2년 이상 - 기업용 JAVA 개발 경험자 및 가능자 [우대... 게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신...
https://kr.indeed.com/viewjob?jk=2239cda11284bf80,Web Project Manager (Senior/Junior) (M/F...,Datawords 서울,,"one... following programming languages: HTML/CSS, JS, PHP, Java Excellent oral and written communication skills Fluency..."
https://kr.indeed.com/viewjob?jk=423916efee295d43,Java UI 개발자 (Front-End) 정규직,블록체인씨앤에스 서울 성동구,,Java 언어 전반에 대한 이해자 주식회사 블록체인씨앤에스 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] 담당업무 - JAVA... 시스템공학 - 해당직무 근무경험 - Java 언어 전반에 대한 이해자...
https://kr.indeed.com/viewjob?jk=4df3a7836f7668c8,"[자바,C#] 프로그램 개발자",리턴트루 경기도,"연봉 30,000,000원 - 43,000,000원","개발 [응용 프로그래밍] - JAVA 개발 ,C#개발 - 응용프로그램... 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>.NET"
https://kr.indeed.com/viewjob?jk=117895e16d14af89,부문별 신입 및 경력직,케이지제로인 대한민국,,"포트폴리오 분석, 해외 시장동향 분석. 자격 요건, 우대사항 공통 : 학사 이상 학위자 2. JAVA(JSP, Java Script) 프로그래밍 가능자 Spring Framework 기반 기술 가능자 3. 구매 및 자재..."
https://kr.indeed.com/viewjob?jk=3dadccda812ecccd,Android 15만명의 필수일기앱 팔레토 와 함께할 개발자,앤드 서울 구로동,,차세대 뷰티테크 앱으로서 성장해나가고자 합니다. 4. 기술요건 • 나이/학력: 제한없음. • 사용기술: JAVA • 위 기술을 활용하여 Android 앱 개발 및 출시 경험이 있음 • 안드로이드 UI 트렌드에 빠르게 적응함...
https://kr.indeed.com/viewjob?jk=fca9829db0fc38d5,VR소프트웨어 개발기업 (주)민트팟,민트팟 성남 분당구,,"[응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자 - 네트워크 프로그래밍에 대한 경험자 - DB 설계 및 DBMS(MS-SQL, MySQL, ORACLE)에..."
https://kr.indeed.com/viewjob?jk=0655c9aea2cf5b1e,"앱(IOS,안드로이드), 웹(자바스프링,JSP,PHP) 개발자 및 디자이...",웹비즈 서울 송파구,"연봉 24,000,000원","모집직종 웹 개발자(웹 엔지니어·웹 프로그래머) 모집인원 3명 학력 관계없음 전공 고용형태 상용직 근무예정지 서울특별시 송파구 송파대로 문정역테라타워 A동 인근지하철 직무내용 안드로이드, 아이폰, 앱개발, 하이브리드앱..."
https://kr.indeed.com/viewjob?jk=c4ca672b61aeb5ba,신입/경력사원 상시,오토닉스 부산 해운대구,,경영·기획·전략>전략기획|재무·회계·경리>재무·자금·IR>재무|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트...
https://kr.indeed.com/viewjob?jk=7bb1e2b604c071e6,[글로벌 Vacuum Pump 제조사] S/W Test Engineer...,(주)씨앤에이코리아 천안 서북구,"연봉 40,000,000원 - 60,000,000원","또는 Test 경력자 - Programming languages (Python/VB/C/C++/C#/ Java/JavaScript - Software configuration management tools, change..."
https://kr.indeed.com/viewjob?jk=7a08f5e589b10a00,"Senior, Software Engineer (Search Qualit...",Coupang 3.0 서울,,"소지자 * 알고리즘, 시스템 설계, 분산환경에서 3년 이상의 실무 경험 * Java, Scala, Python 등의 객체 지향 언어에서 3년 이상의... Oriented language, Java, Scala, Python..."
https://kr.indeed.com/viewjob?jk=d1deb19b190d2721,it개발/운영,함께일하는세상 서울,,"보유기술 : - wordpress plugin 개발 가능 ( theme 개발 우대 ) - 사용언어 : php, java and jquery - Mysql n 우대사항 : - Toolset 사용가능자 우대 - 기본적..."
https://kr.indeed.com/viewjob?jk=e350c74389d00874,[와이즈스톤/본사] Java 솔루션 개발자 경력,와이즈스톤 서울 서초구,,"학력 대학졸업(2,3년) 성별 무관 기타 담당업무 [와이즈스톤/본사] Java 솔루션 개발자 경력 채용 커리어 양식 지원 아직 커리어에 이력서를... 직종) 웹프로그래머웹프로그래머, JAVA 산업별(업종) 솔루션.ASP.소프..."
https://kr.indeed.com/viewjob?jk=ba96e2fb1b9f5230,[다인리더스] 대학정보시스템 PM급 경력직(정규직),다인리더스 서울 강남구,,"상세 이력서 등록하기 지원양식 커리어 온라인 이력서 전형절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹기획.웹마케팅.PM웹기획, PM 웹프로그래머웹프로그래머, JSP, JAVA 산업별(업종) 연구.조사.컨설팅 컨설팅"
https://kr.indeed.com/viewjob?jk=e762b6046e93c3e2,"뱅킹시스템 개발 및 유지보수(정규직,계장-대리급)",디에스파트너즈그룹 서울,,"당업무 :뱅킹시스템 여/수신 업무 개발 및 유지보수 자격조건 - 학력: 4년대졸 - 프로그램 개발자 : JAVA, ORACLE/SQL 등 활용 가능자 - 프로그램 개발경력 : 여신/수신업무 실무경력자 우대 - R-CLIPS..."
